client_id;dt;total_add_count;total_click_count;total_view_count
10872544;21.06.2024;7;2;0
10654986;21.06.2024;7;1;0
10646247;21.06.2024;7;2;0
10463331;21.06.2024;7;3;0
9132761;21.06.2024;7;3;9
8952671;21.06.2024;7;5;4
8925976;21.06.2024;7;1;1
8923695;21.06.2024;7;0;0
8766386;21.06.2024;7;1;0
8703141;21.06.2024;7;1;6
8453887;21.06.2024;7;2;0
8354767;21.06.2024;7;6;1
8316719;21.06.2024;7;2;0
8239767;21.06.2024;7;3;0
8166685;21.06.2024;7;1;1
8083000;21.06.2024;7;1;1
8034134;21.06.2024;7;1;1
7921253;21.06.2024;7;3;7
7847128;21.06.2024;7;0;0
7716991;21.06.2024;7;2;0
7495293;21.06.2024;7;1;0
7309218;21.06.2024;7;0;1
7239491;21.06.2024;7;3;0
7167810;21.06.2024;7;2;0
7118093;21.06.2024;7;2;0
7088017;21.06.2024;7;3;1
6968692;21.06.2024;7;1;2
6795903;21.06.2024;7;2;2
6699955;21.06.2024;7;3;0
6433549;21.06.2024;7;6;5
6326825;21.06.2024;7;1;2
6021616;21.06.2024;7;2;1
5909665;21.06.2024;7;3;17
5864381;21.06.2024;7;0;3
5804082;21.06.2024;7;2;5
5614455;21.06.2024;7;6;5
5579770;21.06.2024;7;16;2
5505916;21.06.2024;7;3;5
5132581;21.06.2024;7;0;0
5062720;21.06.2024;7;2;1
4657704;21.06.2024;7;0;0
4599622;21.06.2024;7;6;11
4448632;21.06.2024;7;3;0
4256502;21.06.2024;7;1;0
3951141;21.06.2024;7;0;0
3937381;21.06.2024;7;6;2
3748979;21.06.2024;7;0;1
3719551;21.06.2024;7;3;1
3635780;21.06.2024;7;4;5
3581641;21.06.2024;7;2;2
3557962;21.06.2024;7;0;1
3382270;21.06.2024;7;7;17
3114338;21.06.2024;7;1;0
2943023;21.06.2024;7;5;2
2468535;21.06.2024;7;2;0
2162718;21.06.2024;7;1;1
2004313;21.06.2024;7;1;0
1888574;21.06.2024;7;1;1
1870632;21.06.2024;7;5;4
1804696;21.06.2024;7;1;1
1677264;21.06.2024;7;1;0
1155119;21.06.2024;7;0;1
944751;21.06.2024;7;4;3
810280;21.06.2024;7;2;3
732376;21.06.2024;7;7;0
704758;21.06.2024;7;1;0
694097;21.06.2024;7;2;6
651756;21.06.2024;7;1;0
582914;21.06.2024;7;1;1
564606;21.06.2024;7;2;4
535519;21.06.2024;7;1;0
519670;21.06.2024;7;1;1
512918;21.06.2024;7;2;5
505055;21.06.2024;7;2;0
435228;21.06.2024;7;4;7
431737;21.06.2024;7;1;1
346928;21.06.2024;7;2;0
315568;21.06.2024;7;0;0
309909;21.06.2024;7;3;0
243475;21.06.2024;7;9;12
9050;21.06.2024;7;1;1
873400501;20.06.2024;7;7;4
868265874;20.06.2024;7;0;2
841229681;20.06.2024;7;0;4
812787411;20.06.2024;7;0;4
707732099;20.06.2024;7;2;1
684413660;20.06.2024;7;3;2
683947069;20.06.2024;7;1;7
683299349;20.06.2024;7;4;6
680805205;20.06.2024;7;4;5
678830259;20.06.2024;7;2;6
677440891;20.06.2024;7;6;1
676090942;20.06.2024;7;0;3
668619987;20.06.2024;7;4;6
668450401;20.06.2024;7;1;5
668419366;20.06.2024;7;1;6
588427847;20.06.2024;7;1;0
549757449;20.06.2024;7;0;1
544009169;20.06.2024;7;2;8
543321475;20.06.2024;7;6;2
541593045;20.06.2024;7;3;2
540945792;20.06.2024;7;9;8
251339846;20.06.2024;7;1;3
72449086;20.06.2024;7;0;5
71587713;20.06.2024;7;2;7
71082777;20.06.2024;7;4;8
69862148;20.06.2024;7;1;1
68731460;20.06.2024;7;1;2
67949202;20.06.2024;7;4;1
64896857;20.06.2024;7;0;5
53852083;20.06.2024;7;1;3
36624079;20.06.2024;7;1;1
26545691;20.06.2024;7;2;4
19648844;20.06.2024;7;1;2
16886458;20.06.2024;7;8;3
16065971;20.06.2024;7;1;2
15244100;20.06.2024;7;2;3
13639052;20.06.2024;7;2;9
11085572;20.06.2024;7;2;12
10705356;20.06.2024;7;2;1
8634948;20.06.2024;7;6;1
7700324;20.06.2024;7;2;5
6949950;20.06.2024;7;2;3
6915088;20.06.2024;7;1;4
5868625;20.06.2024;7;2;8
5825643;20.06.2024;7;1;3
5178340;20.06.2024;7;2;4
3678272;20.06.2024;7;1;3
3052438;20.06.2024;7;2;0
2338567;20.06.2024;7;2;1
1327984;20.06.2024;7;7;4
1087437;20.06.2024;7;6;3
922121;20.06.2024;7;4;6
698847;20.06.2024;7;2;6
324978;20.06.2024;7;0;5
76098;20.06.2024;7;2;3
10143;20.06.2024;7;3;8
957282080;19.06.2024;7;0;5
950472553;19.06.2024;7;1;1
942717984;19.06.2024;7;2;6
939293070;19.06.2024;7;0;3
937561497;19.06.2024;7;2;3
936796829;19.06.2024;7;1;1
935357030;19.06.2024;7;0;2
935324502;19.06.2024;7;0;2
931250519;19.06.2024;7;0;3
930041339;19.06.2024;7;1;3
926475531;19.06.2024;7;1;3
924584830;19.06.2024;7;1;0
915927274;19.06.2024;7;1;0
899056415;19.06.2024;7;0;3
894808137;19.06.2024;7;2;4
887690737;19.06.2024;7;0;3
885010153;19.06.2024;7;1;1
884926120;19.06.2024;7;2;1
881105182;19.06.2024;7;0;0
881016871;19.06.2024;7;0;1
873531669;19.06.2024;7;1;2
861275978;19.06.2024;7;0;6
856742259;19.06.2024;7;0;2
844128023;19.06.2024;7;2;3
819714297;19.06.2024;7;1;4
817954184;19.06.2024;7;0;1
817373251;19.06.2024;7;1;2
815785591;19.06.2024;7;0;1
810943010;19.06.2024;7;0;1
806489151;19.06.2024;7;0;4
732262947;19.06.2024;7;1;5
696175332;19.06.2024;7;0;0
693915944;19.06.2024;7;1;2
693389979;19.06.2024;7;1;5
693263027;19.06.2024;7;2;4
688461030;19.06.2024;7;1;0
687927819;19.06.2024;7;1;2
687758180;19.06.2024;7;3;3
686271644;19.06.2024;7;1;3
685151455;19.06.2024;7;0;1
683668459;19.06.2024;7;1;2
682371904;19.06.2024;7;0;5
681475949;19.06.2024;7;0;4
681352741;19.06.2024;7;1;1
681276731;19.06.2024;7;2;2
680996802;19.06.2024;7;1;4
680596753;19.06.2024;7;1;0
680073642;19.06.2024;7;3;5
680041923;19.06.2024;7;1;4
677646121;19.06.2024;7;0;2
677437576;19.06.2024;7;0;2
677032391;19.06.2024;7;3;3
676625312;19.06.2024;7;1;2
676070623;19.06.2024;7;3;4
675835764;19.06.2024;7;0;5
675309062;19.06.2024;7;1;3
674670891;19.06.2024;7;1;3
674108816;19.06.2024;7;0;0
672635231;19.06.2024;7;0;1
671920414;19.06.2024;7;1;3
670039127;19.06.2024;7;3;8
669698425;19.06.2024;7;1;1
667578577;19.06.2024;7;1;1
602111264;19.06.2024;7;1;3
547956840;19.06.2024;7;2;2
542426687;19.06.2024;7;1;1
541146696;19.06.2024;7;2;4
540838483;19.06.2024;7;1;0
540357165;19.06.2024;7;3;5
529128117;19.06.2024;7;0;3
527638815;19.06.2024;7;3;5
519082766;19.06.2024;7;0;2
513459317;19.06.2024;7;2;4
81815837;19.06.2024;7;4;8
73133132;19.06.2024;7;0;1
73049768;19.06.2024;7;0;4
72860004;19.06.2024;7;1;1
72362425;19.06.2024;7;0;6
72171573;19.06.2024;7;2;1
71240205;19.06.2024;7;0;2
71234328;19.06.2024;7;2;3
69999171;19.06.2024;7;2;8
69721009;19.06.2024;7;5;2
69629461;19.06.2024;7;3;3
69044530;19.06.2024;7;0;4
67421937;19.06.2024;7;0;9
67314190;19.06.2024;7;1;3
67300787;19.06.2024;7;1;2
66762072;19.06.2024;7;0;0
66692048;19.06.2024;7;1;0
66463913;19.06.2024;7;0;1
56622071;19.06.2024;7;1;4
52557138;19.06.2024;7;0;1
48544962;19.06.2024;7;2;7
43648992;19.06.2024;7;0;2
43598709;19.06.2024;7;1;2
26616669;19.06.2024;7;0;1
17585065;19.06.2024;7;0;2
16239187;19.06.2024;7;5;3
16173600;19.06.2024;7;1;1
15079220;19.06.2024;7;2;2
13819022;19.06.2024;7;0;0
12909335;19.06.2024;7;3;1
12393454;19.06.2024;7;1;1
11944836;19.06.2024;7;1;2
11690004;19.06.2024;7;1;0
11656304;19.06.2024;7;1;2
11244231;19.06.2024;7;2;1
10984031;19.06.2024;7;2;2
10477788;19.06.2024;7;2;0
9545758;19.06.2024;7;0;2
9214983;19.06.2024;7;2;1
9078019;19.06.2024;7;1;2
9028808;19.06.2024;7;1;2
8817098;19.06.2024;7;1;5
8810814;19.06.2024;7;1;6
8554382;19.06.2024;7;1;4
8367546;19.06.2024;7;0;4
8318359;19.06.2024;7;3;3
8103920;19.06.2024;7;1;4
7570911;19.06.2024;7;1;8
7529372;19.06.2024;7;1;2
7433887;19.06.2024;7;0;3
7260794;19.06.2024;7;1;1
7255135;19.06.2024;7;0;3
7225560;19.06.2024;7;7;7
7138943;19.06.2024;7;1;3
7098727;19.06.2024;7;0;2
6459258;19.06.2024;7;0;1
5970516;19.06.2024;7;1;0
5875969;19.06.2024;7;1;1
5331512;19.06.2024;7;0;0
5187203;19.06.2024;7;1;1
5183430;19.06.2024;7;1;1
5094524;19.06.2024;7;2;0
5005794;19.06.2024;7;5;2
4116366;19.06.2024;7;0;0
4019722;19.06.2024;7;6;3
3672666;19.06.2024;7;1;0
3551166;19.06.2024;7;1;2
3495118;19.06.2024;7;0;2
3461071;19.06.2024;7;0;4
3412349;19.06.2024;7;2;3
3368752;19.06.2024;7;1;7
3302347;19.06.2024;7;0;2
3032761;19.06.2024;7;2;4
2725209;19.06.2024;7;2;8
2675374;19.06.2024;7;2;4
2117954;19.06.2024;7;0;4
2066744;19.06.2024;7;0;4
1874879;19.06.2024;7;0;0
1108987;19.06.2024;7;0;0
998043;19.06.2024;7;0;1
899869;19.06.2024;7;2;4
896941;19.06.2024;7;0;3
832792;19.06.2024;7;1;0
807386;19.06.2024;7;1;2
747148;19.06.2024;7;1;3
719787;19.06.2024;7;0;1
652068;19.06.2024;7;3;2
357934;19.06.2024;7;1;1
292294;19.06.2024;7;0;2
269052;19.06.2024;7;1;4
263482;19.06.2024;7;2;0
227044;19.06.2024;7;3;3
34951;19.06.2024;7;0;2
690468483;18.06.2024;7;0;1
67405430;18.06.2024;7;1;1
2855251;18.06.2024;7;0;2
957861080;21.06.2024;6;1;0
954893440;21.06.2024;6;3;0
953781486;21.06.2024;6;1;0
952280767;21.06.2024;6;4;0
952184151;21.06.2024;6;1;0
951351131;21.06.2024;6;0;0
948948440;21.06.2024;6;1;0
944880614;21.06.2024;6;1;2
941227996;21.06.2024;6;5;2
940109533;21.06.2024;6;0;0
939636237;21.06.2024;6;0;1
938863102;21.06.2024;6;2;1
937272631;21.06.2024;6;4;0
935345189;21.06.2024;6;5;0
934707498;21.06.2024;6;1;23
933540185;21.06.2024;6;5;0
929971792;21.06.2024;6;2;0
927781382;21.06.2024;6;0;0
927625931;21.06.2024;6;1;0
926240899;21.06.2024;6;0;0
924272267;21.06.2024;6;2;0
920199801;21.06.2024;6;10;6
910825997;21.06.2024;6;0;0
908393758;21.06.2024;6;0;1
907602151;21.06.2024;6;3;1
891678228;21.06.2024;6;0;0
888749895;21.06.2024;6;2;0
884716288;21.06.2024;6;2;8
869307448;21.06.2024;6;0;0
866870252;21.06.2024;6;0;2
863663819;21.06.2024;6;1;0
862830357;21.06.2024;6;4;0
859382099;21.06.2024;6;0;1
851207103;21.06.2024;6;5;5
850152821;21.06.2024;6;1;0
845569958;21.06.2024;6;0;0
844470683;21.06.2024;6;5;0
841636769;21.06.2024;6;3;0
837202720;21.06.2024;6;1;4
820119938;21.06.2024;6;0;0
818891136;21.06.2024;6;5;12
817617850;21.06.2024;6;1;11
813766187;21.06.2024;6;2;1
812702726;21.06.2024;6;2;3
811627580;21.06.2024;6;2;0
809139203;21.06.2024;6;2;1
807556252;21.06.2024;6;1;4
797234876;21.06.2024;6;0;3
726944028;21.06.2024;6;2;2
717637919;21.06.2024;6;2;10
716732012;21.06.2024;6;3;0
696329088;21.06.2024;6;3;4
693576794;21.06.2024;6;1;5
693426218;21.06.2024;6;0;0
693390385;21.06.2024;6;5;6
692733447;21.06.2024;6;0;0
691286096;21.06.2024;6;0;0
690141835;21.06.2024;6;1;0
689976012;21.06.2024;6;2;3
688882785;21.06.2024;6;1;1
687935187;21.06.2024;6;3;4
687386116;21.06.2024;6;1;5
685422013;21.06.2024;6;2;0
684793247;21.06.2024;6;2;1
684015362;21.06.2024;6;3;2
683963274;21.06.2024;6;3;0
683869019;21.06.2024;6;3;0
682941147;21.06.2024;6;1;3
682835347;21.06.2024;6;2;1
682569768;21.06.2024;6;5;3
682065324;21.06.2024;6;1;0
682050711;21.06.2024;6;0;4
682043190;21.06.2024;6;1;0
681495012;21.06.2024;6;1;1
680096079;21.06.2024;6;6;2
680006673;21.06.2024;6;22;6
679853797;21.06.2024;6;1;0
679719303;21.06.2024;6;0;7
679694276;21.06.2024;6;4;1
679681234;21.06.2024;6;3;4
679631490;21.06.2024;6;0;0
679439926;21.06.2024;6;2;0
679378224;21.06.2024;6;1;4
679276960;21.06.2024;6;1;0
679256556;21.06.2024;6;0;0
678848745;21.06.2024;6;3;0
678743717;21.06.2024;6;4;0
678689860;21.06.2024;6;1;2
678410637;21.06.2024;6;1;0
678168396;21.06.2024;6;5;6
676844583;21.06.2024;6;11;4
676615942;21.06.2024;6;2;2
676582214;21.06.2024;6;2;3
676383028;21.06.2024;6;0;2
676281885;21.06.2024;6;1;0
676235929;21.06.2024;6;1;0
676118978;21.06.2024;6;1;0
676006374;21.06.2024;6;2;2
676002576;21.06.2024;6;1;6
675886459;21.06.2024;6;1;3
675826051;21.06.2024;6;2;0
675814226;21.06.2024;6;4;3
675813791;21.06.2024;6;0;0
675750352;21.06.2024;6;1;0
675717717;21.06.2024;6;2;0
675589067;21.06.2024;6;1;0
675101045;21.06.2024;6;8;8
675072062;21.06.2024;6;3;2
674864966;21.06.2024;6;1;2
674599400;21.06.2024;6;4;9
673412851;21.06.2024;6;0;1
672603107;21.06.2024;6;5;4
672475932;21.06.2024;6;2;0
671591141;21.06.2024;6;0;1
670960697;21.06.2024;6;1;6
670478653;21.06.2024;6;4;1
670467757;21.06.2024;6;0;0
669504319;21.06.2024;6;0;0
669359156;21.06.2024;6;2;4
668555380;21.06.2024;6;0;2
657097120;21.06.2024;6;1;3
598102714;21.06.2024;6;1;0
585775234;21.06.2024;6;1;0
558908021;21.06.2024;6;3;0
556671504;21.06.2024;6;1;1
556564909;21.06.2024;6;2;2
556195757;21.06.2024;6;0;0
555862014;21.06.2024;6;1;2
554740491;21.06.2024;6;4;0
550284882;21.06.2024;6;2;1
549737699;21.06.2024;6;0;0
549176163;21.06.2024;6;2;0
548583884;21.06.2024;6;0;0
548396873;21.06.2024;6;1;0
548391159;21.06.2024;6;1;0
548319535;21.06.2024;6;3;1
547971986;21.06.2024;6;1;0
547584487;21.06.2024;6;1;4
547053339;21.06.2024;6;2;2
546895170;21.06.2024;6;1;3
545731357;21.06.2024;6;9;3
545380155;21.06.2024;6;1;2
545088096;21.06.2024;6;1;3
544635220;21.06.2024;6;0;0
544026266;21.06.2024;6;0;4
543661525;21.06.2024;6;0;0
543583661;21.06.2024;6;8;8
543144839;21.06.2024;6;0;0
542314031;21.06.2024;6;2;0
542016313;21.06.2024;6;0;3
541655720;21.06.2024;6;6;2
541575526;21.06.2024;6;1;0
541501278;21.06.2024;6;14;7
541366309;21.06.2024;6;0;3
541359609;21.06.2024;6;3;3
540898422;21.06.2024;6;1;0
540608715;21.06.2024;6;2;0
540349541;21.06.2024;6;2;2
540136297;21.06.2024;6;3;0
539233021;21.06.2024;6;2;5
531678331;21.06.2024;6;3;1
529329346;21.06.2024;6;2;1
529105465;21.06.2024;6;0;1
525173538;21.06.2024;6;1;0
521600858;21.06.2024;6;4;0
329160618;21.06.2024;6;2;0
186436149;21.06.2024;6;1;1
147552911;21.06.2024;6;4;2
129984010;21.06.2024;6;7;0
97158545;21.06.2024;6;6;5
94819224;21.06.2024;6;2;0
81696196;21.06.2024;6;3;1
77513355;21.06.2024;6;1;0
73016745;21.06.2024;6;4;1
72816501;21.06.2024;6;3;2
72752687;21.06.2024;6;1;1
72482605;21.06.2024;6;0;0
72303297;21.06.2024;6;1;3
71956956;21.06.2024;6;2;0
71918679;21.06.2024;6;5;1
71915202;21.06.2024;6;0;0
71743284;21.06.2024;6;4;1
71668625;21.06.2024;6;5;6
71529382;21.06.2024;6;1;4
71473018;21.06.2024;6;1;1
71463974;21.06.2024;6;1;0
70825683;21.06.2024;6;0;0
70807473;21.06.2024;6;4;6
70719846;21.06.2024;6;0;0
70481290;21.06.2024;6;3;0
70168350;21.06.2024;6;2;4
70145482;21.06.2024;6;1;0
70060094;21.06.2024;6;1;4
69355708;21.06.2024;6;3;0
69331738;21.06.2024;6;0;0
69327382;21.06.2024;6;3;3
69251071;21.06.2024;6;1;2
69176863;21.06.2024;6;1;4
69055752;21.06.2024;6;0;0
68769188;21.06.2024;6;0;1
68692753;21.06.2024;6;2;2
68665567;21.06.2024;6;0;1
68550597;21.06.2024;6;1;4
68310664;21.06.2024;6;4;5
68125827;21.06.2024;6;3;1
67991108;21.06.2024;6;5;8
67990005;21.06.2024;6;2;3
67893800;21.06.2024;6;3;11
67831512;21.06.2024;6;1;2
67429746;21.06.2024;6;0;0
67245834;21.06.2024;6;2;2
67179046;21.06.2024;6;1;0
66771370;21.06.2024;6;2;4
66744449;21.06.2024;6;1;0
66602044;21.06.2024;6;2;0
66456619;21.06.2024;6;3;4
66384295;21.06.2024;6;1;0
66271450;21.06.2024;6;9;0
66262667;21.06.2024;6;1;0
66246747;21.06.2024;6;4;3
61424620;21.06.2024;6;3;0
60264666;21.06.2024;6;1;0
50513304;21.06.2024;6;1;2
44862215;21.06.2024;6;4;1
42625518;21.06.2024;6;0;0
42449154;21.06.2024;6;2;8
40698751;21.06.2024;6;4;2
39937432;21.06.2024;6;1;0
36176783;21.06.2024;6;1;1
34150613;21.06.2024;6;6;2
32423661;21.06.2024;6;0;0
31705232;21.06.2024;6;9;12
31025754;21.06.2024;6;1;2
30162717;21.06.2024;6;1;3
28481890;21.06.2024;6;4;0
28116399;21.06.2024;6;1;3
27646024;21.06.2024;6;3;5
26223339;21.06.2024;6;1;0
23138202;21.06.2024;6;1;3
21758416;21.06.2024;6;1;0
17761998;21.06.2024;6;3;0
16693190;21.06.2024;6;4;1
16494551;21.06.2024;6;0;0
16147502;21.06.2024;6;2;0
15969707;21.06.2024;6;5;0
14802708;21.06.2024;6;2;0
14771275;21.06.2024;6;2;0
14540940;21.06.2024;6;10;5
14375648;21.06.2024;6;1;0
14325203;21.06.2024;6;0;0
13364714;21.06.2024;6;1;3
12444186;21.06.2024;6;4;9
12381314;21.06.2024;6;2;0
12239706;21.06.2024;6;2;0
12217202;21.06.2024;6;3;2
12189328;21.06.2024;6;2;0
12150191;21.06.2024;6;3;3
12097910;21.06.2024;6;3;3
12094258;21.06.2024;6;2;2
12069683;21.06.2024;6;1;8
11951221;21.06.2024;6;1;2
11835877;21.06.2024;6;1;1
11783832;21.06.2024;6;0;1
11650770;21.06.2024;6;3;0
11580811;21.06.2024;6;6;2
11457867;21.06.2024;6;1;0
11439196;21.06.2024;6;4;5
11405573;21.06.2024;6;0;0
11386505;21.06.2024;6;8;3
11312119;21.06.2024;6;2;0
11279887;21.06.2024;6;0;0
11028615;21.06.2024;6;3;8
10973547;21.06.2024;6;3;2
10810327;21.06.2024;6;0;0
10736754;21.06.2024;6;6;8
10529830;21.06.2024;6;0;0
10416824;21.06.2024;6;0;0
9129217;21.06.2024;6;2;2
9129029;21.06.2024;6;2;0
9083376;21.06.2024;6;9;4
8980265;21.06.2024;6;3;0
8876015;21.06.2024;6;1;1
8821507;21.06.2024;6;3;0
8627027;21.06.2024;6;1;0
8553791;21.06.2024;6;2;3
8393690;21.06.2024;6;3;1
8368782;21.06.2024;6;5;3
8316535;21.06.2024;6;1;2
8138752;21.06.2024;6;1;0
8136664;21.06.2024;6;2;1
8073197;21.06.2024;6;3;3
8055549;21.06.2024;6;4;2
8038629;21.06.2024;6;1;2
7992463;21.06.2024;6;1;2
7877665;21.06.2024;6;0;0
7814397;21.06.2024;6;2;5
7533586;21.06.2024;6;2;4
7461445;21.06.2024;6;4;0
7407180;21.06.2024;6;2;0
7277750;21.06.2024;6;3;0
7219401;21.06.2024;6;7;7
7016110;21.06.2024;6;2;0
6793346;21.06.2024;6;1;1
6751547;21.06.2024;6;2;7
6614066;21.06.2024;6;1;4
6474996;21.06.2024;6;1;0
6372424;21.06.2024;6;1;0
6210988;21.06.2024;6;1;0
6069923;21.06.2024;6;0;0
5961788;21.06.2024;6;1;1
5937914;21.06.2024;6;1;3
5615784;21.06.2024;6;2;0
5401122;21.06.2024;6;4;6
5358766;21.06.2024;6;4;0
5280776;21.06.2024;6;0;0
5220124;21.06.2024;6;4;4
5179711;21.06.2024;6;2;0
5069459;21.06.2024;6;3;5
5047232;21.06.2024;6;3;0
4993859;21.06.2024;6;2;0
4909073;21.06.2024;6;4;0
4852287;21.06.2024;6;2;0
4796536;21.06.2024;6;1;0
4531227;21.06.2024;6;0;1
4381880;21.06.2024;6;1;2
4356707;21.06.2024;6;1;6
4205098;21.06.2024;6;0;0
4171302;21.06.2024;6;5;2
4129500;21.06.2024;6;2;2
3939769;21.06.2024;6;2;0
3903908;21.06.2024;6;1;0
3855271;21.06.2024;6;1;0
3781908;21.06.2024;6;8;1
3743523;21.06.2024;6;2;0
3735286;21.06.2024;6;3;0
3542037;21.06.2024;6;2;0
3537833;21.06.2024;6;1;0
3483134;21.06.2024;6;0;5
3478333;21.06.2024;6;1;0
3225525;21.06.2024;6;3;3
3213371;21.06.2024;6;1;0
3158053;21.06.2024;6;0;1
3125346;21.06.2024;6;6;1
2826819;21.06.2024;6;0;0
2740044;21.06.2024;6;3;0
2739701;21.06.2024;6;7;0
2728600;21.06.2024;6;1;0
2723154;21.06.2024;6;3;6
2626818;21.06.2024;6;6;2
2599928;21.06.2024;6;1;0
2500323;21.06.2024;6;0;0
2437220;21.06.2024;6;2;0
2351081;21.06.2024;6;1;0
2340610;21.06.2024;6;8;3
2220300;21.06.2024;6;3;1
2118043;21.06.2024;6;6;0
2036915;21.06.2024;6;3;4
1918084;21.06.2024;6;1;0
1909232;21.06.2024;6;2;0
1881546;21.06.2024;6;13;7
1868290;21.06.2024;6;2;0
1861055;21.06.2024;6;0;3
1827377;21.06.2024;6;0;0
1820653;21.06.2024;6;1;0
1425093;21.06.2024;6;3;4
1420198;21.06.2024;6;3;2
1290460;21.06.2024;6;2;0
1210460;21.06.2024;6;2;2
1200548;21.06.2024;6;1;0
1158062;21.06.2024;6;6;0
1114168;21.06.2024;6;0;2
899997;21.06.2024;6;5;10
867691;21.06.2024;6;4;0
864501;21.06.2024;6;1;2
846548;21.06.2024;6;1;0
799837;21.06.2024;6;3;1
643219;21.06.2024;6;2;0
581513;21.06.2024;6;4;9
562509;21.06.2024;6;1;0
554840;21.06.2024;6;1;2
415113;21.06.2024;6;1;0
392910;21.06.2024;6;1;2
378356;21.06.2024;6;1;0
364602;21.06.2024;6;2;0
357098;21.06.2024;6;0;0
339243;21.06.2024;6;2;1
304211;21.06.2024;6;7;3
300871;21.06.2024;6;2;0
248793;21.06.2024;6;1;0
246596;21.06.2024;6;1;0
240320;21.06.2024;6;1;5
203920;21.06.2024;6;1;1
160314;21.06.2024;6;2;0
101606;21.06.2024;6;1;0
8698;21.06.2024;6;5;5
8690;21.06.2024;6;0;0
953664442;20.06.2024;6;3;9
950918469;20.06.2024;6;6;1
939253521;20.06.2024;6;8;6
933451658;20.06.2024;6;2;6
922625856;20.06.2024;6;1;3
915974642;20.06.2024;6;0;0
881087237;20.06.2024;6;0;4
865024778;20.06.2024;6;0;1
850672906;20.06.2024;6;0;0
837816308;20.06.2024;6;2;10
813548760;20.06.2024;6;3;0
717862726;20.06.2024;6;2;0
684741539;20.06.2024;6;3;3
683805915;20.06.2024;6;4;3
682394058;20.06.2024;6;3;1
682097508;20.06.2024;6;1;0
681264615;20.06.2024;6;1;3
680069635;20.06.2024;6;3;13
679726482;20.06.2024;6;4;3
678419359;20.06.2024;6;1;2
677918719;20.06.2024;6;1;0
677848582;20.06.2024;6;2;4
677844456;20.06.2024;6;1;3
677763315;20.06.2024;6;2;15
677244105;20.06.2024;6;1;3
675837440;20.06.2024;6;2;11
675283138;20.06.2024;6;5;2
674988545;20.06.2024;6;1;0
673140613;20.06.2024;6;2;7
598223453;20.06.2024;6;5;6
557460049;20.06.2024;6;0;7
556604835;20.06.2024;6;5;7
547831946;20.06.2024;6;0;2
547588792;20.06.2024;6;4;11
546220967;20.06.2024;6;0;3
545763251;20.06.2024;6;0;2
545114738;20.06.2024;6;1;2
543934781;20.06.2024;6;0;6
531802311;20.06.2024;6;1;1
512130794;20.06.2024;6;0;6
71020636;20.06.2024;6;1;0
70899868;20.06.2024;6;5;5
69423727;20.06.2024;6;1;0
68680671;20.06.2024;6;0;5
68607010;20.06.2024;6;1;1
66497099;20.06.2024;6;1;1
44532715;20.06.2024;6;1;0
43624620;20.06.2024;6;1;3
31358320;20.06.2024;6;0;6
24716591;20.06.2024;6;4;1
17513081;20.06.2024;6;5;7
14360271;20.06.2024;6;5;10
12972889;20.06.2024;6;2;6
12548680;20.06.2024;6;8;5
12136067;20.06.2024;6;0;1
12124318;20.06.2024;6;1;2
12072761;20.06.2024;6;0;3
11746837;20.06.2024;6;1;6
11463796;20.06.2024;6;6;3
11363680;20.06.2024;6;11;9
11039121;20.06.2024;6;1;7
10976105;20.06.2024;6;2;11
10821456;20.06.2024;6;2;4
10584545;20.06.2024;6;1;8
9075469;20.06.2024;6;3;10
8596126;20.06.2024;6;4;2
8338291;20.06.2024;6;1;2
8297599;20.06.2024;6;0;6
7773387;20.06.2024;6;2;0
7677793;20.06.2024;6;2;5
7256040;20.06.2024;6;2;0
7047914;20.06.2024;6;0;0
6995503;20.06.2024;6;2;0
6778706;20.06.2024;6;6;4
6082291;20.06.2024;6;5;1
6074127;20.06.2024;6;3;10
5938572;20.06.2024;6;2;6
5932053;20.06.2024;6;5;12
5427131;20.06.2024;6;4;3
5231783;20.06.2024;6;6;2
5190575;20.06.2024;6;6;1
4655498;20.06.2024;6;2;2
4514669;20.06.2024;6;2;9
3850964;20.06.2024;6;3;1
3787878;20.06.2024;6;0;2
3765398;20.06.2024;6;10;11
3451483;20.06.2024;6;2;8
3115037;20.06.2024;6;1;3
3066572;20.06.2024;6;2;4
2592131;20.06.2024;6;8;6
2391253;20.06.2024;6;4;3
1868610;20.06.2024;6;2;2
579109;20.06.2024;6;3;2
24620;20.06.2024;6;4;1
957391748;19.06.2024;6;1;5
957322373;19.06.2024;6;2;2
956483661;19.06.2024;6;2;2
955748509;19.06.2024;6;0;2
952792956;19.06.2024;6;0;6
951822459;19.06.2024;6;1;1
949514741;19.06.2024;6;0;2
945249298;19.06.2024;6;0;4
937919149;19.06.2024;6;2;4
930012696;19.06.2024;6;1;0
920780386;19.06.2024;6;0;0
920233587;19.06.2024;6;4;3
919639966;19.06.2024;6;1;2
896066805;19.06.2024;6;1;2
892225111;19.06.2024;6;4;7
887710228;19.06.2024;6;0;5
879194709;19.06.2024;6;2;3
857312071;19.06.2024;6;1;4
849748011;19.06.2024;6;0;1
848495668;19.06.2024;6;1;0
835421121;19.06.2024;6;0;1
820936252;19.06.2024;6;0;1
813828489;19.06.2024;6;1;3
810189592;19.06.2024;6;0;5
806338599;19.06.2024;6;2;1
798901101;19.06.2024;6;1;1
732282898;19.06.2024;6;2;4
720724946;19.06.2024;6;0;2
719115405;19.06.2024;6;0;3
